status_id,year,month,morans_i,p_value,z_score
7,2022,11,0.12770678749327963,0.001,10.38284065917649
7,2022,12,0.2019992620927873,0.001,15.174759613853785
7,2023,1,0.12910110677941555,0.001,10.093277650632166
7,2023,2,0.183464748832034,0.001,15.184534260189567
7,2023,3,0.21366587598055004,0.001,17.526961694851817
7,2023,4,0.16543351291878688,0.001,12.482132563037979
7,2023,5,0.15722639879353748,0.001,12.777321077050168
7,2023,6,0.2075869930644716,0.001,15.88925771811405
7,2023,7,0.19068851417795107,0.001,14.036869038431552
7,2023,8,0.20070886845465313,0.001,15.074180952506987
7,2023,9,0.18864576808273417,0.001,13.545729628906187
7,2023,10,0.1834470491560214,0.001,13.199076147876722
7,2023,11,0.23798106069764538,0.001,17.004650062861185
7,2023,12,0.22152851035149124,0.001,16.923127660894867
7,2024,1,0.20103120020845897,0.001,15.250788132810387
7,2024,2,0.2278031616762955,0.001,19.33106007513472
7,2024,3,0.1952879979243852,0.001,14.871638534284648
7,2024,4,0.16086760836957642,0.001,12.520288948298644
7,2024,5,0.24495038119612864,0.001,18.640658305439867
7,2024,6,0.20924774422079215,0.001,16.162406469890758
7,2024,7,0.16582054570569596,0.001,13.011815572254111
7,2024,8,0.2314149739775794,0.001,16.316915699261088
7,2024,9,0.1584404670754895,0.001,12.175978218197011
7,2024,10,0.15426517725614544,0.001,10.939056684383978
7,2024,11,0.15742073384395025,0.001,13.443455150256808
7,2024,12,0.12312264710783062,0.002,8.927107660554489
7,2025,1,0.14151520729443182,0.001,12.738347123564044
7,2025,2,0.17432763272304935,0.001,13.158509367500542
7,2025,3,0.23915977194630833,0.001,17.621159837264457
7,2025,4,0.2097808996812512,0.001,16.575089729751486
7,2025,5,0.19481113683225906,0.001,12.956864877118797
7,2025,6,0.21136587362581485,0.001,18.881416879738982
7,2025,7,0.14219475430243356,0.001,13.029504505764326
7,2025,8,0.22483133300750852,0.001,15.822000278415826
7,2025,9,0.2345151598481678,0.001,19.21375635431663
7,2025,10,0.2173301372868295,0.001,16.459230626440952
7,2025,11,0.2311504328930724,0.001,16.959480561901568
7,2025,12,0.181067368646735,0.001,14.601286448236362
